date_dt,observedCounts,fittedCounts,PointPValues,color,level,PointLogOdds,AlertScore,AlertScorePvalue,LogOddsRatio,Delta,Scale,AlertPeriodStart,AlertPeriodEnd,surveillance_condition,surveillance_reported_hsda_abbr,status,disease_region_id,level_alertscore
5/12/2018,0,0.231987002,0.303117704,black,no alert,0.182755822,0.756426244,0.224696839,0.89028129,-0.278814057,0.996626272,5/20/2018,5/26/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Fraser North,common,33,No Alert
5/19/2018,0,0.230877851,0.303117704,black,no alert,0.181956241,0.756426244,0.224696839,0.89028129,-0.278814057,0.996626272,5/20/2018,5/26/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Fraser North,common,33,No Alert
5/26/2018,1,0.229851354,0.408400565,black,no alert,-0.89028129,0.756426244,0.224696839,0.89028129,-0.278814057,0.996626272,5/20/2018,5/26/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Fraser North,common,33,No Alert
5/5/2018,0,0.315349663,0.998306544,black,no alert,0.239752548,0.433627013,0.332279658,0.781386344,-0.972910014,1.010882117,5/20/2018,5/26/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Fraser South,common,34,No Alert
5/12/2018,0,0.310190739,0.998306544,black,no alert,0.236235918,0.433627013,0.332279658,0.781386344,-0.972910014,1.010882117,5/20/2018,5/26/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Fraser South,common,34,No Alert
5/19/2018,0,0.301600351,0.998306544,black,no alert,0.230356864,0.433627013,0.332279658,0.781386344,-0.972910014,1.010882117,5/20/2018,5/26/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Fraser South,common,34,No Alert
5/26/2018,1,0.287680584,0.141947435,black,no alert,-0.781386344,0.433627013,0.332279658,0.781386344,-0.972910014,1.010882117,5/20/2018,5/26/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Fraser South,common,34,No Alert
5/5/2018,0,0.156316136,0.681846487,black,no alert,0.122143392,1.083589222,0.139273486,1.074509318,0.203082037,1.078588915,5/20/2018,5/26/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Vancouver,common,35,No Alert
5/12/2018,0,0.156537535,0.681846487,black,no alert,0.122305809,1.083589222,0.139273486,1.074509318,0.203082037,1.078588915,5/20/2018,5/26/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Vancouver,common,35,No Alert
5/19/2018,0,0.156760459,0.681846487,black,no alert,0.122469318,1.083589222,0.139273486,1.074509318,0.203082037,1.078588915,5/20/2018,5/26/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Vancouver,common,35,No Alert
5/26/2018,1,0.156984794,0.077690409,black,no alert,-1.074509318,1.083589222,0.139273486,1.074509318,0.203082037,1.078588915,5/20/2018,5/26/2018,Haemophilus Influenzae (invasive non-type b-type unknown),Vancouver,common,35,No Alert
5/5/2018,1,0.167689868,0.083371154,black,no alert,-1.041177709,0.953164644,0.170253329,1.035638877,-0.092745372,1.017975107,5/20/2018,5/26/2018,Haemophilus Influenzae (invasive non-type b-type unknown),South Vancouver Island,common,36,No Alert
5/12/2018,0,0.168313064,0.642077323,black,no alert,0.134521011,0.953164644,0.170253329,1.035638877,-0.092745372,1.017975107,5/20/2018,5/26/2018,Haemophilus Influenzae (invasive non-type b-type unknown),South Vancouver Island,common,36,No Alert
5/19/2018,0,0.168973595,0.642077323,black,no alert,0.135013795,0.953164644,0.170253329,1.035638877,-0.092745372,1.017975107,5/20/2018,5/26/2018,Haemophilus Influenzae (invasive non-type b-type unknown),South Vancouver Island,common,36,No Alert
5/26/2018,1,0.16967957,0.084350985,black,no alert,-1.035638877,0.953164644,0.170253329,1.035638877,-0.092745372,1.017975107,5/20/2018,5/26/2018,Haemophilus Influenzae (invasive non-type b-type unknown),South Vancouver Island,common,36,No Alert
5/5/2018,1,0.569592665,0.114280768,black,no alert,-0.431870636,1.337369444,0.090551037,0.889322926,1.561164736,1.066589606,4/29/2018,5/26/2018,Hepatitis A,Province,common,37,No Alert
5/12/2018,1,0.531284852,0.114280768,black,no alert,-0.469746593,1.337369444,0.090551037,0.889322926,1.561164736,1.066589606,4/29/2018,5/26/2018,Hepatitis A,Province,common,37,No Alert
5/19/2018,1,0.499879756,0.114280768,black,no alert,-0.502468328,1.337369444,0.090551037,0.889322926,1.561164736,1.066589606,4/29/2018,5/26/2018,Hepatitis A,Province,common,37,No Alert
5/26/2018,1,0.47714912,0.114280768,black,no alert,-0.527209637,1.337369444,0.090551037,0.889322926,1.561164736,1.066589606,4/29/2018,5/26/2018,Hepatitis A,Province,common,37,No Alert
5/5/2018,0,0.108097495,0.684835236,black,no alert,0.076777378,1.703753028,0.044213618,1.245833627,1.650239258,1.360949279,5/20/2018,5/26/2018,Hepatitis A,North Shore/Coast Garibaldi,common,38,Low
5/12/2018,0,0.109336764,0.684835236,black,no alert,0.077621597,1.703753028,0.044213618,1.245833627,1.650239258,1.360949279,5/20/2018,5/26/2018,Hepatitis A,North Shore/Coast Garibaldi,common,38,Low
5/19/2018,0,0.110584459,0.684835236,black,no alert,0.078470801,1.703753028,0.044213618,1.245833627,1.650239258,1.360949279,5/20/2018,5/26/2018,Hepatitis A,North Shore/Coast Garibaldi,common,38,Low
5/26/2018,1,0.111839978,0.053725856,black,no alert,-1.245833627,1.703753028,0.044213618,1.245833627,1.650239258,1.360949279,5/20/2018,5/26/2018,Hepatitis A,North Shore/Coast Garibaldi,common,38,Low
5/5/2018,0,0.183629366,0.406863772,black,no alert,0.14905529,0.906131801,0.182433048,0.997659317,-0.127537598,0.971898352,5/20/2018,5/26/2018,Hepatitis B - Acute,Province,common,39,No Alert
5/12/2018,0,0.183466069,0.406863772,black,no alert,0.148932312,0.906131801,0.182433048,0.997659317,-0.127537598,0.971898352,5/20/2018,5/26/2018,Hepatitis B - Acute,Province,common,39,No Alert
5/19/2018,0,0.183347505,0.406863772,black,no alert,0.148843012,0.906131801,0.182433048,0.997659317,-0.127537598,0.971898352,5/20/2018,5/26/2018,Hepatitis B - Acute,Province,common,39,No Alert
5/26/2018,1,0.183284226,0.42170481,black,no alert,-0.997659317,0.906131801,0.182433048,0.997659317,-0.127537598,0.971898352,5/20/2018,5/26/2018,Hepatitis B - Acute,Province,common,39,No Alert
5/5/2018,0,0.092619865,0.365212047,black,no alert,0.079231013,1.452508257,0.073180168,1.308355877,0.668166781,0.942833168,5/20/2018,5/26/2018,Hepatitis B - Acute,Vancouver,common,40,No Alert
5/12/2018,0,0.092986239,0.365212047,black,no alert,0.07953133,1.452508257,0.073180168,1.308355877,0.668166781,0.942833168,5/20/2018,5/26/2018,Hepatitis B - Acute,Vancouver,common,40,No Alert
5/19/2018,0,0.093348949,0.365212047,black,no alert,0.07982855,1.452508257,0.073180168,1.308355877,0.668166781,0.942833168,5/20/2018,5/26/2018,Hepatitis B - Acute,Vancouver,common,40,No Alert
5/26/2018,1,0.09370745,0.45487647,black,no alert,-1.308355877,1.452508257,0.073180168,1.308355877,0.668166781,0.942833168,5/20/2018,5/26/2018,Hepatitis B - Acute,Vancouver,common,40,No Alert
5/5/2018,2,2.515023137,0.572380672,black,no alert,0.126627633,0.727033955,0.233602578,0.965290226,-0.596787445,1.150163608,5/13/2018,5/26/2018,Hepatitis C - Acute,Province,common,41,No Alert
5/12/2018,3,2.463940105,0.106069987,black,no alert,-0.287638765,0.727033955,0.233602578,0.965290226,-0.596787445,1.150163608,5/13/2018,5/26/2018,Hepatitis C - Acute,Province,common,41,No Alert
5/19/2018,5,2.417017134,0.106069987,black,no alert,-1.06172073,0.727033955,0.233602578,0.965290226,-0.596787445,1.150163608,5/13/2018,5/26/2018,Hepatitis C - Acute,Province,common,41,No Alert
5/26/2018,3,2.375466709,0.106069987,black,no alert,-0.326010359,0.727033955,0.233602578,0.965290226,-0.596787445,1.150163608,5/13/2018,5/26/2018,Hepatitis C - Acute,Province,common,41,No Alert
5/5/2018,1,0.420607983,0.338737944,black,no alert,-0.576051747,2.306151445,0.010551086,1.840414519,1.771447641,0.820266171,5/20/2018,5/26/2018,Hepatitis C - Acute,Fraser South,common,42,Low
5/12/2018,0,0.385121201,0.279227088,black,no alert,0.313392185,2.306151445,0.010551086,1.840414519,1.771447641,0.820266171,5/20/2018,5/26/2018,Hepatitis C - Acute,Fraser South,common,42,Low
5/19/2018,0,0.356464185,0.279227088,black,no alert,0.292846138,2.306151445,0.010551086,1.840414519,1.771447641,0.820266171,5/20/2018,5/26/2018,Hepatitis C - Acute,Fraser South,common,42,Low
5/26/2018,2,0.337461647,0.485764955,black,no alert,-1.840414519,2.306151445,0.010551086,1.840414519,1.771447641,0.820266171,5/20/2018,5/26/2018,Hepatitis C - Acute,Fraser South,common,42,Low
5/5/2018,0,0.952342644,0.307403156,black,no alert,0.622441277,0.208654021,0.417359168,0.142717586,0.231669192,0.996508685,5/20/2018,5/26/2018,Hepatitis C - Acute,Vancouver,common,43,No Alert
5/12/2018,3,0.938043648,0.473141589,black,no alert,-1.357180758,0.208654021,0.417359168,0.142717586,0.231669192,0.996508685,5/20/2018,5/26/2018,Hepatitis C - Acute,Vancouver,common,43,No Alert
5/19/2018,0,0.92689819,0.302430961,black,no alert,0.608688791,0.208654021,0.417359168,0.142717586,0.231669192,0.996508685,5/20/2018,5/26/2018,Hepatitis C - Acute,Vancouver,common,43,No Alert
5/26/2018,1,0.920312767,0.316329985,black,no alert,-0.142717586,0.208654021,0.417359168,0.142717586,0.231669192,0.996508685,5/20/2018,5/26/2018,Hepatitis C - Acute,Vancouver,common,43,No Alert
5/5/2018,0,0.084397202,0.893888982,black,no alert,0.069107138,1.332511748,0.091346042,1.35455265,0.150114182,1.0407161,5/20/2018,5/26/2018,Hepatitis D,Province,common,44,No Alert
5/12/2018,0,0.0845723,0.893888982,black,no alert,0.069245236,1.332511748,0.091346042,1.35455265,0.150114182,1.0407161,5/20/2018,5/26/2018,Hepatitis D,Province,common,44,No Alert
5/19/2018,0,0.084749885,0.893888982,black,no alert,0.069385276,1.332511748,0.091346042,1.35455265,0.150114182,1.0407161,5/20/2018,5/26/2018,Hepatitis D,Province,common,44,No Alert
5/26/2018,1,0.084930178,0.042331397,green3,low,-1.35455265,1.332511748,0.091346042,1.35455265,0.150114182,1.0407161,5/20/2018,5/26/2018,Hepatitis D,Province,common,44,No Alert
5/5/2018,0,2.22E-16,2.17E-07,red3,high,5.21E-15,0.472908533,0.318139219,6.19E-10,1.495468087,1.63E-12,5/20/2018,5/26/2018,Hepatitis D,Okanagan,common,45,No Alert
5/12/2018,0,2.56E-16,2.17E-07,red3,high,5.98E-15,0.472908533,0.318139219,6.19E-10,1.495468087,1.63E-12,5/20/2018,5/26/2018,Hepatitis D,Okanagan,common,45,No Alert
5/19/2018,0,1.60E-08,2.17E-07,red3,high,3.77E-07,0.472908533,0.318139219,6.19E-10,1.495468087,1.63E-12,5/20/2018,5/26/2018,Hepatitis D,Okanagan,common,45,No Alert
5/26/2018,1,0.999999999,3.56E-10,red3,high,-6.19E-10,0.472908533,0.318139219,6.19E-10,1.495468087,1.63E-12,5/20/2018,5/26/2018,Hepatitis D,Okanagan,common,45,No Alert
5/5/2018,1,0.315282385,0.377933532,black,no alert,-0.731419465,1.05565515,0.145562897,0.714648402,1.194329491,0.931626796,5/20/2018,5/26/2018,Legionella Infection,Province,rare,46,High
5/12/2018,0,0.316642759,0.241267184,black,no alert,0.249527155,1.05565515,0.145562897,0.714648402,1.194329491,0.931626796,5/20/2018,5/26/2018,Legionella Infection,Province,rare,46,High
5/19/2018,0,0.319381028,0.241267184,black,no alert,0.251450905,1.05565515,0.145562897,0.714648402,1.194329491,0.931626796,5/20/2018,5/26/2018,Legionella Infection,Province,rare,46,High
5/26/2018,1,0.325914667,0.375199136,black,no alert,-0.714648402,1.05565515,0.145562897,0.714648402,1.194329491,0.931626796,5/20/2018,5/26/2018,Legionella Infection,Province,rare,46,High
5/5/2018,0,0.041676144,0.793781428,black,no alert,0.035260342,1.583043847,0.056705735,1.668611038,0.000191077,1.012456068,5/20/2018,5/26/2018,Legionella Infection,Fraser South,rare,47,High
5/12/2018,0,0.041828448,0.793781428,black,no alert,0.03538668,1.583043847,0.056705735,1.668611038,0.000191077,1.012456068,5/20/2018,5/26/2018,Legionella Infection,Fraser South,rare,47,High
5/19/2018,0,0.041945706,0.793781428,black,no alert,0.035483934,1.583043847,0.056705735,1.668611038,0.000191077,1.012456068,5/20/2018,5/26/2018,Legionella Infection,Fraser South,rare,47,High
5/26/2018,1,0.042020039,0.020997745,green3,low,-1.668611038,1.583043847,0.056705735,1.668611038,0.000191077,1.012456068,5/20/2018,5/26/2018,Legionella Infection,Fraser South,rare,47,High
5/5/2018,0,0.214874454,0.875231034,black,no alert,0.166803333,0.990385145,0.160992952,0.769289868,0.824003216,1.043159416,5/20/2018,5/26/2018,Listeria Infection (invasive),Province,rare,48,High
5/12/2018,0,0.239381225,0.875231034,black,no alert,0.184179495,0.990385145,0.160992952,0.769289868,0.824003216,1.043159416,5/20/2018,5/26/2018,Listeria Infection (invasive),Province,rare,48,High
5/19/2018,0,0.266916298,0.875231034,black,no alert,0.203380563,0.990385145,0.160992952,0.769289868,0.824003216,1.043159416,5/20/2018,5/26/2018,Listeria Infection (invasive),Province,rare,48,High
5/26/2018,1,0.295953226,0.145373855,black,no alert,-0.769289868,0.990385145,0.160992952,0.769289868,0.824003216,1.043159416,5/20/2018,5/26/2018,Listeria Infection (invasive),Province,rare,48,High
5/5/2018,0,0.143008695,0.32104945,black,no alert,0.120590877,1.367535135,0.085728816,1.09833652,1.029516248,0.927697211,5/20/2018,5/26/2018,Listeria Infection (invasive),Vancouver,rare,49,High
5/12/2018,0,0.144594192,0.32104945,black,no alert,0.121846274,1.367535135,0.085728816,1.09833652,1.029516248,0.927697211,5/20/2018,5/26/2018,Listeria Infection (invasive),Vancouver,rare,49,High
5/19/2018,0,0.146162303,0.32104945,black,no alert,0.123086371,1.367535135,0.085728816,1.09833652,1.029516248,0.927697211,5/20/2018,5/26/2018,Listeria Infection (invasive),Vancouver,rare,49,High
5/26/2018,1,0.147704168,0.431707631,black,no alert,-1.09833652,1.367535135,0.085728816,1.09833652,1.029516248,0.927697211,5/20/2018,5/26/2018,Listeria Infection (invasive),Vancouver,rare,49,High
5/5/2018,2,0.495177814,0.064125583,black,no alert,-1.164186251,0.901956559,0.183539972,0.996535888,-0.137370587,1.237260441,5/13/2018,5/26/2018,Malaria,Province,common,50,No Alert
5/12/2018,0,0.533221028,0.690135288,black,no alert,0.347762113,0.901956559,0.183539972,0.996535888,-0.137370587,1.237260441,5/13/2018,5/26/2018,Malaria,Province,common,50,No Alert
5/19/2018,2,0.573404855,0.091570453,black,no alert,-1.061886817,0.901956559,0.183539972,0.996535888,-0.137370587,1.237260441,5/13/2018,5/26/2018,Malaria,Province,common,50,No Alert
5/26/2018,1,0.612729991,0.091570453,black,no alert,-0.410051373,0.901956559,0.183539972,0.996535888,-0.137370587,1.237260441,5/13/2018,5/26/2018,Malaria,Province,common,50,No Alert
5/5/2018,0,0.016935356,0.913710978,black,no alert,0.013279724,2.315400612,0.010295509,2.073817831,1.100486139,1.204945083,5/20/2018,5/26/2018,Malaria,Richmond,common,51,Low
5/12/2018,0,0.016937118,0.913710978,black,no alert,0.013281095,2.315400612,0.010295509,2.073817831,1.100486139,1.204945083,5/20/2018,5/26/2018,Malaria,Richmond,common,51,Low
5/19/2018,0,0.016936279,0.913710978,black,no alert,0.013280443,2.315400612,0.010295509,2.073817831,1.100486139,1.204945083,5/20/2018,5/26/2018,Malaria,Richmond,common,51,Low
5/26/2018,1,0.01693262,0.0083663,gold,medium,-2.073817831,2.315400612,0.010295509,2.073817831,1.100486139,1.204945083,5/20/2018,5/26/2018,Malaria,Richmond,common,51,Low
5/5/2018,0,0.573946528,0.357497553,black,no alert,0.429111888,1.413721808,0.0787218,1.457772282,0.097264047,0.880023887,5/6/2018,5/26/2018,Meningococcal Disease (invasive),Province,rare,52,High
5/12/2018,1,0.540903978,0.47846334,black,no alert,-0.442486425,1.413721808,0.0787218,1.457772282,0.097264047,0.880023887,5/6/2018,5/26/2018,Meningococcal Disease (invasive),Province,rare,52,High
5/19/2018,2,0.505710644,0.47846334,black,no alert,-1.332391044,1.413721808,0.0787218,1.457772282,0.097264047,0.880023887,5/6/2018,5/26/2018,Meningococcal Disease (invasive),Province,rare,52,High
5/26/2018,1,0.468578746,0.47846334,black,no alert,-0.521466709,1.413721808,0.0787218,1.457772282,0.097264047,0.880023887,5/6/2018,5/26/2018,Meningococcal Disease (invasive),Province,rare,52,High
5/5/2018,0,0.124249499,0.42925141,black,no alert,0.10670694,1.228303039,0.109666615,1.148415788,0.438987899,0.90748293,5/20/2018,5/26/2018,Meningococcal Disease (invasive),Fraser North,rare,53,High
5/12/2018,0,0.126984389,0.42925141,black,no alert,0.108925613,1.228303039,0.109666615,1.148415788,0.438987899,0.90748293,5/20/2018,5/26/2018,Meningococcal Disease (invasive),Fraser North,rare,53,High
5/19/2018,0,0.129777294,0.42925141,black,no alert,0.111186244,1.228303039,0.109666615,1.148415788,0.438987899,0.90748293,5/20/2018,5/26/2018,Meningococcal Disease (invasive),Fraser North,rare,53,High
5/26/2018,1,0.132629195,0.436418702,black,no alert,-1.148415788,1.228303039,0.109666615,1.148415788,0.438987899,0.90748293,5/20/2018,5/26/2018,Meningococcal Disease (invasive),Fraser North,rare,53,High
5/5/2018,0,2.0715095,0.931274383,black,no alert,0.668103521,-0.956862757,0.830681734,-0.694330106,-0.942875403,3.490509309,5/13/2018,5/26/2018,Mumps,Province,common,54,No Alert
5/12/2018,3,2.164717916,0.266239699,black,no alert,-0.440281397,-0.956862757,0.830681734,-0.694330106,-0.942875403,3.490509309,5/13/2018,5/26/2018,Mumps,Province,common,54,No Alert
5/19/2018,0,2.244844326,0.831844188,black,no alert,0.713589394,-0.956862757,0.830681734,-0.694330106,-0.942875403,3.490509309,5/13/2018,5/26/2018,Mumps,Province,common,54,No Alert
5/26/2018,1,2.307452351,0.831844188,black,no alert,0.143980933,-0.956862757,0.830681734,-0.694330106,-0.942875403,3.490509309,5/13/2018,5/26/2018,Mumps,Province,common,54,No Alert
5/5/2018,0,0.070822324,0.470045703,black,no alert,0.079584912,0.826960016,0.204129862,1.412747273,-1.623164635,0.528145205,5/20/2018,5/26/2018,Mumps,Fraser East,common,55,No Alert
5/12/2018,0,0.072006465,0.470045703,black,no alert,0.08085909,0.826960016,0.204129862,1.412747273,-1.623164635,0.528145205,5/20/2018,5/26/2018,Mumps,Fraser East,common,55,No Alert
5/19/2018,0,0.073212328,0.470045703,black,no alert,0.082154902,0.826960016,0.204129862,1.412747273,-1.623164635,0.528145205,5/20/2018,5/26/2018,Mumps,Fraser East,common,55,No Alert
5/26/2018,1,0.074440564,0.462779718,black,no alert,-1.412747273,0.826960016,0.204129862,1.412747273,-1.623164635,0.528145205,5/20/2018,5/26/2018,Mumps,Fraser East,common,55,No Alert
5/5/2018,13,11.25406642,0.264909782,black,no alert,-0.372402341,-0.76283041,0.777217729,-0.852732504,0.145915948,1.118812785,5/20/2018,5/26/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Province,common,56,No Alert
5/12/2018,12,10.78514172,0.264909782,black,no alert,-0.277074754,-0.76283041,0.777217729,-0.852732504,0.145915948,1.118812785,5/20/2018,5/26/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Province,common,56,No Alert
5/19/2018,11,10.29913709,0.264909782,black,no alert,-0.181339212,-0.76283041,0.777217729,-0.852732504,0.145915948,1.118812785,5/20/2018,5/26/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Province,common,56,No Alert
5/26/2018,6,9.78875306,0.876910063,black,no alert,0.852732504,-0.76283041,0.777217729,-0.852732504,0.145915948,1.118812785,5/20/2018,5/26/2018,Pneumococcal Disease (invasive - adult gt 16 yrs),Province,common,56,No Alert
